,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_php_researcher_1,classification_report_php_researcher_1,macro_f1_php_researcher_1,roc-auc_php_researcher_1,perf_predict_runtime_php_researcher_1,timeit_runtime_php_researcher_1,man_validation_samples_php_researcher_2,classification_report_php_researcher_2,macro_f1_php_researcher_2,roc-auc_php_researcher_2,perf_predict_runtime_php_researcher_2,timeit_runtime_php_researcher_2
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.582399409991922,8.30140625,891,25000,8,6190,"{""artifact"": {""precision"": 0.9765789473684211, ""recall"": 0.8781353525792712, ""f1-score"": 0.9247445801146275, ""support"": 4226}, ""text"": {""precision"": 0.7845188284518828, ""recall"": 0.9546843177189409, ""f1-score"": 0.8612769866789158, ""support"": 1964}, ""accuracy"": 0.9024232633279483, ""macro avg"": {""precision"": 0.880548887910152, ""recall"": 0.9164098351491061, ""f1-score"": 0.8930107833967716, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9156409710272124, ""recall"": 0.9024232633279483, ""f1-score"": 0.904607204749888, ""support"": 6190}}",0.8930107833967716,0.916409835149106,0.35238307097461075,0.3533928965975065,6189,"{""artifact"": {""precision"": 0.9586188719030048, ""recall"": 0.8663649356836589, ""f1-score"": 0.9101601601601602, ""support"": 4198}, ""text"": {""precision"": 0.7657620041753653, ""recall"": 0.9211451531893521, ""f1-score"": 0.8362973096215229, ""support"": 1991}, ""accuracy"": 0.8839877201486508, ""macro avg"": {""precision"": 0.862190438039185, ""recall"": 0.8937550444365054, ""f1-score"": 0.8732287348908416, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8965768580646254, ""recall"": 0.8839877201486508, ""f1-score"": 0.8863984966567788, ""support"": 6189}}",0.8732287348908416,0.8937550444365056,0.354110211977968,0.3537924964010017
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.4833646600018255,7.9459814453125,111,25000,9,6190,"{""artifact"": {""precision"": 0.9828739630719828, ""recall"": 0.8691433980123048, ""f1-score"": 0.922516639457491, ""support"": 4226}, ""text"": {""precision"": 0.7745617611088463, ""recall"": 0.9674134419551935, ""f1-score"": 0.8603124292506227, ""support"": 1964}, ""accuracy"": 0.9003231017770598, ""macro avg"": {""precision"": 0.8787178620904146, ""recall"": 0.9182784199837492, ""f1-score"": 0.8914145343540568, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9167794292019344, ""recall"": 0.9003231017770598, ""f1-score"": 0.902780117834504, ""support"": 6190}}",0.8914145343540568,0.918278419983749,0.3558216329838615,0.3565239153977018,6189,"{""artifact"": {""precision"": 0.9651567944250871, ""recall"": 0.8577894235350166, ""f1-score"": 0.9083112624542816, ""support"": 4198}, ""text"": {""precision"": 0.7571196094385679, ""recall"": 0.9347061778001005, ""f1-score"": 0.8365924926949876, ""support"": 1991}, ""accuracy"": 0.8825335272257231, ""macro avg"": {""precision"": 0.8611382019318274, ""recall"": 0.8962478006675585, ""f1-score"": 0.8724518775746346, ""support"": 6189}, ""weighted avg"": {""precision"": 0.898231275713153, ""recall"": 0.8825335272257231, ""f1-score"": 0.8852393492872508, ""support"": 6189}}",0.8724518775746346,0.8962478006675585,0.35562721799942665,0.35623176920053085
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",15.769069025991485,13.5401728515625,945,50000,0,6190,"{""artifact"": {""precision"": 0.9843997884717081, ""recall"": 0.8809749171793658, ""f1-score"": 0.9298201798201798, ""support"": 4226}, ""text"": {""precision"": 0.7911129568106312, ""recall"": 0.969959266802444, ""f1-score"": 0.8714547118023789, ""support"": 1964}, ""accuracy"": 0.9092084006462036, ""macro avg"": {""precision"": 0.8877563726411697, ""recall"": 0.9254670919909049, ""f1-score"": 0.9006374458112794, ""support"": 6190}, ""weighted avg"": {""precision"": 0.923072593418016, ""recall"": 0.9092084006462036, ""f1-score"": 0.9113016371405416, ""support"": 6190}}",0.9006374458112794,0.9254670919909049,0.3569869490165729,0.3633653361001052,6189,"{""artifact"": {""precision"": 0.9663754302356368, ""recall"": 0.8694616484040019, ""f1-score"": 0.9153605015673981, ""support"": 4198}, ""text"": {""precision"": 0.7728026533996684, ""recall"": 0.9362129583124058, ""f1-score"": 0.846695434930729, ""support"": 1991}, ""accuracy"": 0.8909355307804169, ""macro avg"": {""precision"": 0.8695890418176526, ""recall"": 0.9028373033582038, ""f1-score"": 0.8810279682490636, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9041031085874847, ""recall"": 0.8909355307804169, ""f1-score"": 0.893270964053485, ""support"": 6189}}",0.8810279682490636,0.9028373033582038,0.3575260300131049,0.35640039459976836
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",15.127122633974068,13.51383203125,551,50000,1,6190,"{""artifact"": {""precision"": 0.9851773425092641, ""recall"": 0.8807382867960246, ""f1-score"": 0.9300349825087456, ""support"": 4226}, ""text"": {""precision"": 0.7910447761194029, ""recall"": 0.9714867617107943, ""f1-score"": 0.8720292504570383, ""support"": 1964}, ""accuracy"": 0.9095315024232633, ""macro avg"": {""precision"": 0.8881110593143335, ""recall"": 0.9261125242534094, ""f1-score"": 0.9010321164828919, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9235818077128687, ""recall"": 0.9095315024232633, ""f1-score"": 0.9116305789950859, ""support"": 6190}}",0.9010321164828919,0.9261125242534094,0.36043612999492325,0.36085863869811874,6189,"{""artifact"": {""precision"": 0.968642040924794, ""recall"": 0.8682706050500238, ""f1-score"": 0.9157141062680567, ""support"": 4198}, ""text"": {""precision"": 0.7720527617477329, ""recall"": 0.940733299849322, ""f1-score"": 0.8480869368349557, ""support"": 1991}, ""accuracy"": 0.8915818387461626, ""macro avg"": {""precision"": 0.8703474013362634, ""recall"": 0.9045019524496729, ""f1-score"": 0.8819005215515062, ""support"": 6189}, ""weighted avg"": {""precision"": 0.905399311107129, ""recall"": 0.8915818387461626, ""f1-score"": 0.893958460066521, ""support"": 6189}}",0.8819005215515062,0.904501952449673,0.3572460150171537,0.35884356170136017
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",15.13445563300047,13.416876953125,689,50000,2,6190,"{""artifact"": {""precision"": 0.9863854778430325, ""recall"": 0.8743492664458117, ""f1-score"": 0.9269944806823883, ""support"": 4226}, ""text"": {""precision"": 0.782733224222586, ""recall"": 0.9740325865580448, ""f1-score"": 0.8679673321234119, ""support"": 1964}, ""accuracy"": 0.9059773828756058, ""macro avg"": {""precision"": 0.8845593510328092, ""recall"": 0.9241909265019282, ""f1-score"": 0.8974809064029001, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9217694800868843, ""recall"": 0.9059773828756058, ""f1-score"": 0.9082659960669069, ""support"": 6190}}",0.8974809064029001,0.9241909265019282,0.35869201898458414,0.3583205644012196,6189,"{""artifact"": {""precision"": 0.968215811965812, ""recall"": 0.8635064316341114, ""f1-score"": 0.9128682951397633, ""support"": 4198}, ""text"": {""precision"": 0.7656441717791411, ""recall"": 0.9402310396785535, ""f1-score"": 0.8440036068530207, ""support"": 1991}, ""accuracy"": 0.8881887219259977, ""macro avg"": {""precision"": 0.8669299918724765, ""recall"": 0.9018687356563324, ""f1-score"": 0.8784359509963919, ""support"": 6189}, ""weighted avg"": {""precision"": 0.903048557867951, ""recall"": 0.8881887219259977, ""f1-score"": 0.8907145393829522, ""support"": 6189}}",0.8784359509963919,0.9018687356563325,0.3584969119983725,0.3588642716000322
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",16.56732111700694,13.6009384765625,394,50000,3,6190,"{""artifact"": {""precision"": 0.9846398305084746, ""recall"": 0.8797917652626597, ""f1-score"": 0.9292676830792301, ""support"": 4226}, ""text"": {""precision"": 0.7895608947804474, ""recall"": 0.9704684317718941, ""f1-score"": 0.8707172224760166, ""support"": 1964}, ""accuracy"": 0.908562197092084, ""macro avg"": {""precision"": 0.887100362644461, ""recall"": 0.9251300985172769, ""f1-score"": 0.8999924527776233, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9227440260222314, ""recall"": 0.908562197092084, ""f1-score"": 0.9106904448522978, ""support"": 6190}}",0.8999924527776233,0.9251300985172769,0.3611875110073015,0.361461067100754,6189,"{""artifact"": {""precision"": 0.9686753384656225, ""recall"": 0.8692234397332063, ""f1-score"": 0.9162586315128688, ""support"": 4198}, ""text"": {""precision"": 0.773327828241123, ""recall"": 0.940733299849322, ""f1-score"": 0.8488556537502833, ""support"": 1991}, ""accuracy"": 0.8922281467119082, ""macro avg"": {""precision"": 0.8710015833533727, ""recall"": 0.9049783697912641, ""f1-score"": 0.882557142631576, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9058320854591629, ""recall"": 0.8922281467119082, ""f1-score"": 0.8945751077246465, ""support"": 6189}}",0.882557142631576,0.9049783697912641,0.3620289899990894,0.3619492771016667
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",16.101483389007626,13.7845546875,525,50000,4,6190,"{""artifact"": {""precision"": 0.9867888918846051, ""recall"": 0.8660672030288689, ""f1-score"": 0.9224952741020793, ""support"": 4226}, ""text"": {""precision"": 0.7718661829907295, ""recall"": 0.975050916496945, ""f1-score"": 0.8616422947131609, ""support"": 1964}, ""accuracy"": 0.9006462035541195, ""macro avg"": {""precision"": 0.8793275374376672, ""recall"": 0.920559059762907, ""f1-score"": 0.89206878440762, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9185969370756274, ""recall"": 0.9006462035541195, ""f1-score"": 0.9031874790261769, ""support"": 6190}}",0.89206878440762,0.920559059762907,0.35352375099319033,0.3621579276019474,6189,"{""artifact"": {""precision"": 0.9710888948932721, ""recall"": 0.8561219628394473, ""f1-score"": 0.9099886061526774, ""support"": 4198}, ""text"": {""precision"": 0.7572347266881029, ""recall"": 0.946258161727775, ""f1-score"": 0.84125920964501, ""support"": 1991}, ""accuracy"": 0.8851187590887057, ""macro avg"": {""precision"": 0.8641618107906874, ""recall"": 0.9011900622836111, ""f1-score"": 0.8756239078988437, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9022920539017562, ""recall"": 0.8851187590887057, ""f1-score"": 0.8878783737327767, ""support"": 6189}}",0.8756239078988437,0.9011900622836113,0.35488077701302245,0.3556626242992934
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",17.839324742992176,13.463458984375,949,50000,5,6190,"{""artifact"": {""precision"": 0.9868559411146162, ""recall"": 0.8883104590629437, ""f1-score"": 0.9349937733499377, ""support"": 4226}, ""text"": {""precision"": 0.8021793797150042, ""recall"": 0.9745417515274949, ""f1-score"": 0.88, ""support"": 1964}, ""accuracy"": 0.9156704361873991, ""macro avg"": {""precision"": 0.8945176604148102, ""recall"": 0.9314261052952193, ""f1-score"": 0.9074968866749689, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9282606637981642, ""recall"": 0.9156704361873991, ""f1-score"": 0.9175450219994891, ""support"": 6190}}",0.9074968866749689,0.9314261052952193,0.3596247080131434,0.3661889049020829,6189,"{""artifact"": {""precision"": 0.9673855865334035, ""recall"": 0.8761314911862792, ""f1-score"": 0.9195000000000001, ""support"": 4198}, ""text"": {""precision"": 0.7821533305404273, ""recall"": 0.9377197388247112, ""f1-score"": 0.8529008679762449, ""support"": 1991}, ""accuracy"": 0.8959444175149459, ""macro avg"": {""precision"": 0.8747694585369155, ""recall"": 0.9069256150054952, ""f1-score"": 0.8862004339881224, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9077964086885149, ""recall"": 0.8959444175149459, ""f1-score"": 0.8980750732171117, ""support"": 6189}}",0.8862004339881224,0.9069256150054952,0.358415739989141,0.36002975449955554
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",15.521691999019822,13.5829853515625,712,50000,6,6190,"{""artifact"": {""precision"": 0.9861975642760488, ""recall"": 0.8622811168954093, ""f1-score"": 0.9200858477464967, ""support"": 4226}, ""text"": {""precision"": 0.7667334669338677, ""recall"": 0.9740325865580448, ""f1-score"": 0.858039919264409, ""support"": 1964}, ""accuracy"": 0.8977382875605816, ""macro avg"": {""precision"": 0.8764655156049582, ""recall"": 0.9181568517267271, ""f1-score"": 0.8890628835054528, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9165646907413083, ""recall"": 0.8977382875605816, ""f1-score"": 0.9003995466901445, ""support"": 6190}}",0.8890628835054528,0.9181568517267271,0.35543258299003355,0.3625067980989115,6189,"{""artifact"": {""precision"": 0.9677331887201736, ""recall"": 0.8501667460695569, ""f1-score"": 0.9051483641897032, ""support"": 4198}, ""text"": {""precision"": 0.748500599760096, ""recall"": 0.9402310396785535, ""f1-score"": 0.8334817453250224, ""support"": 1991}, ""accuracy"": 0.8791404104055582, ""macro avg"": {""precision"": 0.8581168942401347, ""recall"": 0.8951988928740552, ""f1-score"": 0.8693150547573628, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8972061109015415, ""recall"": 0.8791404104055582, ""f1-score"": 0.8820932279545152, ""support"": 6189}}",0.8693150547573628,0.8951988928740553,0.3584274709864985,0.35717199339997024
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",17.50404185798834,13.630947265625,703,50000,7,6190,"{""artifact"": {""precision"": 0.9870235198702352, ""recall"": 0.8639375295787979, ""f1-score"": 0.9213880126182964, ""support"": 4226}, ""text"": {""precision"": 0.7691690084303493, ""recall"": 0.9755600814663951, ""f1-score"": 0.8601571268237936, ""support"": 1964}, ""accuracy"": 0.8993537964458804, ""macro avg"": {""precision"": 0.8780962641502923, ""recall"": 0.9197488055225964, ""f1-score"": 0.890772569721045, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9179013453196802, ""recall"": 0.8993537964458804, ""f1-score"": 0.9019603131513492, ""support"": 6190}}",0.890772569721045,0.9197488055225965,0.36294001797796227,0.36251402370107827,6189,"{""artifact"": {""precision"": 0.9678030303030303, ""recall"": 0.8520724154359218, ""f1-score"": 0.9062579174056246, ""support"": 4198}, ""text"": {""precision"": 0.7509025270758123, ""recall"": 0.9402310396785535, ""f1-score"": 0.8349687778768956, ""support"": 1991}, ""accuracy"": 0.8804330263370496, ""macro avg"": {""precision"": 0.8593527786894213, ""recall"": 0.8961517275572377, ""f1-score"": 0.8706133476412601, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8980261839748043, ""recall"": 0.8804330263370496, ""f1-score"": 0.8833242161935225, ""support"": 6189}}",0.8706133476412601,0.8961517275572377,0.3644196350069251,0.3628823809005553
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",17.300281128002098,13.6194130859375,666,50000,8,6190,"{""artifact"": {""precision"": 0.9914712153518124, ""recall"": 0.8802650260293422, ""f1-score"": 0.9325645525194285, ""support"": 4226}, ""text"": {""precision"": 0.7924528301886793, ""recall"": 0.9837067209775967, ""f1-score"": 0.8777828259881872, ""support"": 1964}, ""accuracy"": 0.9130856219709208, ""macro avg"": {""precision"": 0.8919620227702458, ""recall"": 0.9319858735034694, ""f1-score"": 0.9051736892538078, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9283254789284855, ""recall"": 0.9130856219709208, ""f1-score"": 0.9151830806442496, ""support"": 6190}}",0.9051736892538078,0.9319858735034695,0.3545358100091107,0.3561837911984185,6189,"{""artifact"": {""precision"": 0.9728, ""recall"": 0.8689852310624107, ""f1-score"": 0.917966784096628, ""support"": 4198}, ""text"": {""precision"": 0.7744977449774497, ""recall"": 0.9487694625816173, ""f1-score"": 0.8528216704288938, ""support"": 1991}, ""accuracy"": 0.8946518015834545, ""macro avg"": {""precision"": 0.8736488724887248, ""recall"": 0.9088773468220139, ""f1-score"": 0.8853942272627608, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9090062062126518, ""recall"": 0.8946518015834545, ""f1-score"": 0.8970096147134549, ""support"": 6189}}",0.8853942272627608,0.908877346822014,0.357382060989039,0.3560684868978569
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",16.15919104599743,13.56508203125,274,50000,9,6190,"{""artifact"": {""precision"": 0.9860552426924108, ""recall"": 0.8700899195456696, ""f1-score"": 0.9244500314267755, ""support"": 4226}, ""text"": {""precision"": 0.7769199512393336, ""recall"": 0.9735234215885947, ""f1-score"": 0.864180790960452, ""support"": 1964}, ""accuracy"": 0.9029079159935379, ""macro avg"": {""precision"": 0.8814875969658722, ""recall"": 0.9218066705671322, ""f1-score"": 0.8943154111936138, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9196995540956671, ""recall"": 0.9029079159935379, ""f1-score"": 0.9053274485066043, ""support"": 6190}}",0.8943154111936138,0.9218066705671323,0.36015955201582983,0.35818597890029197,6189,"{""artifact"": {""precision"": 0.9672219236969372, ""recall"": 0.857551214864221, ""f1-score"": 0.9090909090909092, ""support"": 4198}, ""text"": {""precision"": 0.7576003242805026, ""recall"": 0.9387242591662481, ""f1-score"": 0.8384925975773889, ""support"": 1991}, ""accuracy"": 0.883664566165778, ""macro avg"": {""precision"": 0.8624111239887199, ""recall"": 0.8981377370152346, ""f1-score"": 0.873791753334149, ""support"": 6189}, ""weighted avg"": {""precision"": 0.8997866991957056, ""recall"": 0.883664566165778, ""f1-score"": 0.8863794471061912, ""support"": 6189}}",0.873791753334149,0.8981377370152345,0.35806393998791464,0.3589149117004126
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",38.3745848640101,22.8916611328125,891,100000,0,6190,"{""artifact"": {""precision"": 0.9834471886495008, ""recall"": 0.8857075248461902, ""f1-score"": 0.9320219123505976, ""support"": 4226}, ""text"": {""precision"": 0.7973993288590604, ""recall"": 0.9679226069246436, ""f1-score"": 0.87442502299908, ""support"": 1964}, ""accuracy"": 0.9117932148626817, ""macro avg"": {""precision"": 0.8904232587542806, ""recall"": 0.9268150658854168, ""f1-score"": 0.9032234676748387, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9244168176271381, ""recall"": 0.9117932148626817, ""f1-score"": 0.9137472288794538, ""support"": 6190}}",0.9032234676748387,0.9268150658854171,0.36197403600090183,0.36754226020129865,6189,"{""artifact"": {""precision"": 0.9692752100840336, ""recall"": 0.8792282039066222, ""f1-score"": 0.9220584561578816, ""support"": 4198}, ""text"": {""precision"": 0.7870642587148257, ""recall"": 0.9412355600200905, ""f1-score"": 0.857273559011894, ""support"": 1991}, ""accuracy"": 0.8991759573436743, ""macro avg"": {""precision"": 0.8781697343994297, ""recall"": 0.9102318819633564, ""f1-score"": 0.8896660075848878, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9106579853019859, ""recall"": 0.8991759573436743, ""f1-score"": 0.9012171683540908, ""support"": 6189}}",0.8896660075848878,0.9102318819633562,0.36365690402453765,0.36129959099926057
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",33.43970089798677,22.583123046875,495,100000,1,6190,"{""artifact"": {""precision"": 0.9885516506922257, ""recall"": 0.8786086133459536, ""f1-score"": 0.9303432723628162, ""support"": 4226}, ""text"": {""precision"": 0.7892358258011504, ""recall"": 0.9781059063136456, ""f1-score"": 0.8735788994997726, ""support"": 1964}, ""accuracy"": 0.9101777059773829, ""macro avg"": {""precision"": 0.888893738246688, ""recall"": 0.9283572598297996, ""f1-score"": 0.9019610859312944, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9253115408237165, ""recall"": 0.9101777059773829, ""f1-score"": 0.9123327346725064, ""support"": 6190}}",0.9019610859312944,0.9283572598297997,0.362649924994912,0.3676874566008337,6189,"{""artifact"": {""precision"": 0.9690721649484536, ""recall"": 0.8732729871367317, ""f1-score"": 0.9186818694399198, ""support"": 4198}, ""text"": {""precision"": 0.7788861180382377, ""recall"": 0.9412355600200905, ""f1-score"": 0.8523993632021833, ""support"": 1991}, ""accuracy"": 0.8951365325577638, ""macro avg"": {""precision"": 0.8739791414933457, ""recall"": 0.907254273578411, ""f1-score"": 0.8855406163210515, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9078893536060333, ""recall"": 0.8951365325577638, ""f1-score"": 0.8973588011058863, ""support"": 6189}}",0.8855406163210515,0.9072542735784112,0.3654404309927486,0.36377760650066193
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",35.40863961298601,22.6772099609375,563,100000,2,6190,"{""artifact"": {""precision"": 0.9874081846799581, ""recall"": 0.8906767628963559, ""f1-score"": 0.9365513809405325, ""support"": 4226}, ""text"": {""precision"": 0.8057190916736754, ""recall"": 0.9755600814663951, ""f1-score"": 0.8825426070935054, ""support"": 1964}, ""accuracy"": 0.9176090468497576, ""macro avg"": {""precision"": 0.8965636381768167, ""recall"": 0.9331184221813755, ""f1-score"": 0.9095469940170189, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9297607890960583, ""recall"": 0.9176090468497576, ""f1-score"": 0.919415156088261, ""support"": 6190}}",0.9095469940170189,0.9331184221813755,0.3654700859915465,0.37089932909875645,6189,"{""artifact"": {""precision"": 0.968988173455979, ""recall"": 0.8782753692234397, ""f1-score"": 0.9214044733225041, ""support"": 4198}, ""text"": {""precision"": 0.7856543624161074, ""recall"": 0.940733299849322, ""f1-score"": 0.8562285714285714, ""support"": 1991}, ""accuracy"": 0.8983680723864922, ""macro avg"": {""precision"": 0.8773212679360431, ""recall"": 0.9095043345363809, ""f1-score"": 0.8888165223755378, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9100097249537356, ""recall"": 0.8983680723864922, ""f1-score"": 0.90043739937343, ""support"": 6189}}",0.8888165223755378,0.9095043345363809,0.3645309539861046,0.3627660405996721
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",38.75077814000542,22.6978837890625,294,100000,3,6190,"{""artifact"": {""precision"": 0.9868039060438111, ""recall"": 0.8847610033128254, ""f1-score"": 0.9330006238303182, ""support"": 4226}, ""text"": {""precision"": 0.797167846730529, ""recall"": 0.9745417515274949, ""f1-score"": 0.8769759450171821, ""support"": 1964}, ""accuracy"": 0.9132471728594507, ""macro avg"": {""precision"": 0.89198587638717, ""recall"": 0.9296513774201601, ""f1-score"": 0.9049882844237502, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9266350497447341, ""recall"": 0.9132471728594507, ""f1-score"": 0.915224780665698, ""support"": 6190}}",0.9049882844237502,0.92965137742016,0.3638599249825347,0.36939695620094426,6189,"{""artifact"": {""precision"": 0.9675118858954042, ""recall"": 0.8725583611243449, ""f1-score"": 0.9175851703406814, ""support"": 4198}, ""text"": {""precision"": 0.7773616312942155, ""recall"": 0.9382219989954796, ""f1-score"": 0.8502503413746018, ""support"": 1991}, ""accuracy"": 0.893682339634836, ""macro avg"": {""precision"": 0.8724367585948098, ""recall"": 0.9053901800599122, ""f1-score"": 0.8839177558576417, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9063405889312798, ""recall"": 0.893682339634836, ""f1-score"": 0.8959235700059804, ""support"": 6189}}",0.8839177558576417,0.9053901800599122,0.36206677998416126,0.36290059399907476
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",39.302106224000454,22.5703818359375,995,100000,4,6190,"{""artifact"": {""precision"": 0.9855415352260778, ""recall"": 0.8871273071462376, ""f1-score"": 0.9337484433374843, ""support"": 4226}, ""text"": {""precision"": 0.8000838222967309, ""recall"": 0.9719959266802444, ""f1-score"": 0.8777011494252874, ""support"": 1964}, ""accuracy"": 0.9140549273021001, ""macro avg"": {""precision"": 0.8928126787614044, ""recall"": 0.929561616913241, ""f1-score"": 0.9057247963813859, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9266984095082688, ""recall"": 0.9140549273021001, ""f1-score"": 0.9159654247197857, ""support"": 6190}}",0.9057247963813859,0.9295616169132409,0.3628253640199546,0.36897669470054095,6189,"{""artifact"": {""precision"": 0.9666841552990556, ""recall"": 0.8777989518818485, ""f1-score"": 0.920099875156055, ""support"": 4198}, ""text"": {""precision"": 0.7841817416912074, ""recall"": 0.9362129583124058, ""f1-score"": 0.8534798534798534, ""support"": 1991}, ""accuracy"": 0.8965907254806915, ""macro avg"": {""precision"": 0.8754329484951315, ""recall"": 0.9070059550971272, ""f1-score"": 0.8867898643179541, ""support"": 6189}, ""weighted avg"": {""precision"": 0.907973167176059, ""recall"": 0.8965907254806915, ""f1-score"": 0.8986682281763624, ""support"": 6189}}",0.8867898643179541,0.9070059550971272,0.36395301899756305,0.36282291730167343
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",38.31960409300518,22.68292578125,950,100000,5,6190,"{""artifact"": {""precision"": 0.9888830068819481, ""recall"": 0.8840511121628017, ""f1-score"": 0.9335332333833083, ""support"": 4226}, ""text"": {""precision"": 0.796849087893864, ""recall"": 0.9786150712830958, ""f1-score"": 0.8784277879341865, ""support"": 1964}, ""accuracy"": 0.9140549273021001, ""macro avg"": {""precision"": 0.892866047387906, ""recall"": 0.9313330917229488, ""f1-score"": 0.9059805106587474, ""support"": 6190}, ""weighted avg"": {""precision"": 0.9279533434097997, ""recall"": 0.9140549273021001, ""f1-score"": 0.9160490500453317, ""support"": 6190}}",0.9059805106587474,0.9313330917229488,0.36829483599285595,0.36725541000196243,6189,"{""artifact"": {""precision"": 0.9708609271523179, ""recall"": 0.8730347784659361, ""f1-score"": 0.919352815753167, ""support"": 4198}, ""text"": {""precision"": 0.7792046396023198, ""recall"": 0.9447513812154696, ""f1-score"": 0.8540295119182747, ""support"": 1991}, ""accuracy"": 0.8961059945063823, ""macro avg"": {""precision"": 0.8750327833773188, ""recall"": 0.9088930798407029, ""f1-score"": 0.8866911638357209, ""support"": 6189}, ""weighted avg"": {""precision"": 0.9092051397049037, ""recall"": 0.8961059945063823, ""f1-score"": 0.898338322630648, ""support"": 6189}}",0.8866911638357209,0.9088930798407029,0.36706319500808604,0.3648277569998754
