,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_python_researcher_1,classification_report_python_researcher_1,macro_f1_python_researcher_1,roc-auc_python_researcher_1,perf_predict_runtime_python_researcher_1,timeit_runtime_python_researcher_1,man_validation_samples_python_researcher_2,classification_report_python_researcher_2,macro_f1_python_researcher_2,roc-auc_python_researcher_2,perf_predict_runtime_python_researcher_2,timeit_runtime_python_researcher_2
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.965765144006582,7.0702412109375,236,25000,8,10901,"{""artifact"": {""precision"": 0.9879616963064295, ""recall"": 0.8657396307839846, ""f1-score"": 0.9228213646818297, ""support"": 8342}, ""text"": {""precision"": 0.6881091617933723, ""recall"": 0.9656115670183666, ""f1-score"": 0.8035772357723577, ""support"": 2559}, ""accuracy"": 0.8891844784882121, ""macro avg"": {""precision"": 0.8380354290499009, ""recall"": 0.9156755989011756, ""f1-score"": 0.8631993002270937, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9175715820216013, ""recall"": 0.8891844784882121, ""f1-score"": 0.8948289120738728, ""support"": 10901}}",0.8631993002270937,0.9156755989011756,0.6480699719977565,0.6483952532988042,10983,"{""artifact"": {""precision"": 0.9851230727616986, ""recall"": 0.8643645425418298, ""f1-score"": 0.9208014664054105, ""support"": 8427}, ""text"": {""precision"": 0.6815268877124547, ""recall"": 0.956964006259781, ""f1-score"": 0.7960943856794142, ""support"": 2556}, ""accuracy"": 0.8859145952836202, ""macro avg"": {""precision"": 0.8333249802370767, ""recall"": 0.9106642744008053, ""f1-score"": 0.8584479260424123, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9144691668174332, ""recall"": 0.8859145952836202, ""f1-score"": 0.891779223089773, ""support"": 10983}}",0.8584479260424123,0.9106642744008053,0.648287629999686,0.6491605032002553
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",7.503573319991119,7.0466572265625,369,25000,9,10901,"{""artifact"": {""precision"": 0.9852760736196319, ""recall"": 0.8663390074322704, ""f1-score"": 0.9219876251833896, ""support"": 8342}, ""text"": {""precision"": 0.6873247335950645, ""recall"": 0.9577960140679953, ""f1-score"": 0.8003265306122449, ""support"": 2559}, ""accuracy"": 0.8878084579396386, ""macro avg"": {""precision"": 0.8363004036073483, ""recall"": 0.9120675107501328, ""f1-score"": 0.8611570778978173, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9153322630405228, ""recall"": 0.8878084579396386, ""f1-score"": 0.8934277920481214, ""support"": 10901}}",0.8611570778978173,0.9120675107501328,0.6484576689836103,0.6443491114012432,10983,"{""artifact"": {""precision"": 0.982205446211917, ""recall"": 0.8646018749258336, ""f1-score"": 0.9196591984853265, ""support"": 8427}, ""text"": {""precision"": 0.6799438990182328, ""recall"": 0.9483568075117371, ""f1-score"": 0.7920274464956706, ""support"": 2556}, ""accuracy"": 0.8840935991987617, ""macro avg"": {""precision"": 0.8310746726150748, ""recall"": 0.9064793412187854, ""f1-score"": 0.8558433224904985, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9118621415932284, ""recall"": 0.8840935991987617, ""f1-score"": 0.8899563160228336, ""support"": 10983}}",0.8558433224904985,0.9064793412187853,0.6455596819869243,0.6448057463014265
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",16.436131752998335,12.1462490234375,223,50000,0,10901,"{""artifact"": {""precision"": 0.9876072449952336, ""recall"": 0.8693358906736993, ""f1-score"": 0.9247051322919988, ""support"": 8342}, ""text"": {""precision"": 0.6936481169196178, ""recall"": 0.9644392340758109, ""f1-score"": 0.806931502370443, ""support"": 2559}, ""accuracy"": 0.8916613154756444, ""macro avg"": {""precision"": 0.8406276809574257, ""recall"": 0.9168875623747551, ""f1-score"": 0.8658183173312208, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9186006026004532, ""recall"": 0.8916613154756444, ""f1-score"": 0.8970578780062213, ""support"": 10901}}",0.8658183173312208,0.916887562374755,0.649849882000126,0.6509052728011738,10983,"{""artifact"": {""precision"": 0.9847770443217028, ""recall"": 0.8674498635338792, ""f1-score"": 0.9223974763406939, ""support"": 8427}, ""text"": {""precision"": 0.6862359550561797, ""recall"": 0.9557902973395931, ""f1-score"": 0.7988881621975147, ""support"": 2556}, ""accuracy"": 0.8880087407812073, ""macro avg"": {""precision"": 0.8355064996889412, ""recall"": 0.9116200804367361, ""f1-score"": 0.8606428192691042, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9152995769482458, ""recall"": 0.8880087407812073, ""f1-score"": 0.8936539812164139, ""support"": 10983}}",0.8606428192691042,0.9116200804367361,0.6497117929975502,0.6487139924021903
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",16.30193662198144,12.1026435546875,632,50000,1,10901,"{""artifact"": {""precision"": 0.9866248123379282, ""recall"": 0.8665787580915848, ""f1-score"": 0.9227136383942818, ""support"": 8342}, ""text"": {""precision"": 0.6885842193620593, ""recall"": 0.9617037905431809, ""f1-score"": 0.8025436165008968, ""support"": 2559}, ""accuracy"": 0.8889092743784974, ""macro avg"": {""precision"": 0.8376045158499937, ""recall"": 0.9141412743173829, ""f1-score"": 0.8626286274475893, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9166600497083303, ""recall"": 0.8889092743784974, ""f1-score"": 0.8945038332364823, ""support"": 10901}}",0.8626286274475893,0.9141412743173827,0.6461655579914805,0.6517432733002352,10983,"{""artifact"": {""precision"": 0.9827260458839406, ""recall"": 0.864127210157826, ""f1-score"": 0.9196186146366103, ""support"": 8427}, ""text"": {""precision"": 0.679541001959138, ""recall"": 0.9499217527386542, ""f1-score"": 0.7922989068363518, ""support"": 2556}, ""accuracy"": 0.8840935991987617, ""macro avg"": {""precision"": 0.8311335239215394, ""recall"": 0.9070244814482401, ""f1-score"": 0.8559587607364811, ""support"": 10983}, ""weighted avg"": {""precision"": 0.912167822058775, ""recall"": 0.8840935991987617, ""f1-score"": 0.8899883521275089, ""support"": 10983}}",0.8559587607364811,0.9070244814482401,0.644073292001849,0.6490712407015963
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",17.109410665987525,12.247052734375,975,50000,2,10901,"{""artifact"": {""precision"": 0.9880059970014993, ""recall"": 0.8689762646847279, ""f1-score"": 0.9246763186427706, ""support"": 8342}, ""text"": {""precision"": 0.6933221099887766, ""recall"": 0.9656115670183666, ""f1-score"": 0.8071206924710109, ""support"": 2559}, ""accuracy"": 0.8916613154756444, ""macro avg"": {""precision"": 0.840664053495138, ""recall"": 0.9172939158515472, ""f1-score"": 0.8658985055568907, ""support"": 10901}, ""weighted avg"": {""precision"": 0.918829218094467, ""recall"": 0.8916613154756444, ""f1-score"": 0.8970802405422721, ""support"": 10901}}",0.8658985055568907,0.9172939158515472,0.6546849840087816,0.6536825829010923,10983,"{""artifact"": {""precision"": 0.9845013477088949, ""recall"": 0.8668565325738697, ""f1-score"": 0.921941061399634, ""support"": 8427}, ""text"": {""precision"": 0.6850968285152961, ""recall"": 0.9550078247261345, ""f1-score"": 0.797842784768753, ""support"": 2556}, ""accuracy"": 0.8873713921515068, ""macro avg"": {""precision"": 0.8347990881120955, ""recall"": 0.9109321786500022, ""f1-score"": 0.8598919230841935, ""support"": 10983}, ""weighted avg"": {""precision"": 0.914822940073564, ""recall"": 0.8873713921515068, ""f1-score"": 0.8930605009818492, ""support"": 10983}}",0.8598919230841935,0.9109321786500022,0.65795199299464,0.6551042584993411
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",17.497332358994754,12.066875,734,50000,3,10901,"{""artifact"": {""precision"": 0.9877300613496932, ""recall"": 0.8684967633660993, ""f1-score"": 0.9242839829048926, ""support"": 8342}, ""text"": {""precision"": 0.692372406057207, ""recall"": 0.9648300117233294, ""f1-score"": 0.8062040816326531, ""support"": 2559}, ""accuracy"": 0.891110907256215, ""macro avg"": {""precision"": 0.84005123370345, ""recall"": 0.9166633875447143, ""f1-score"": 0.8652440322687729, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9183951159416138, ""recall"": 0.891110907256215, ""f1-score"": 0.8965648316934751, ""support"": 10901}}",0.8652440322687729,0.9166633875447144,0.6563896530133206,0.6566638687974773,10983,"{""artifact"": {""precision"": 0.984366576819407, ""recall"": 0.8667378663818678, ""f1-score"": 0.921814854546602, ""support"": 8427}, ""text"": {""precision"": 0.684816166152119, ""recall"": 0.9546165884194053, ""f1-score"": 0.7975159339761398, ""support"": 2556}, ""accuracy"": 0.887189292543021, ""macro avg"": {""precision"": 0.834591371485763, ""recall"": 0.9106772274006365, ""f1-score"": 0.8596653942613709, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9146542168389292, ""recall"": 0.887189292543021, ""f1-score"": 0.892887599609144, ""support"": 10983}}",0.8596653942613709,0.9106772274006365,0.6548129540169612,0.6685663737007417
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",17.64588840599754,12.2024013671875,169,50000,4,10901,"{""artifact"": {""precision"": 0.9867531765341985, ""recall"": 0.8750899064972428, ""f1-score"": 0.9275730622617535, ""support"": 8342}, ""text"": {""precision"": 0.702540679417642, ""recall"": 0.9617037905431809, ""f1-score"": 0.811943253051798, ""support"": 2559}, ""accuracy"": 0.8954224383084121, ""macro avg"": {""precision"": 0.8446469279759202, ""recall"": 0.9183968485202119, ""f1-score"": 0.8697581576567758, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9200345470395404, ""recall"": 0.8954224383084121, ""f1-score"": 0.9004290679705622, ""support"": 10901}}",0.8697581576567758,0.9183968485202118,0.6537542479927652,0.6536085109983105,10983,"{""artifact"": {""precision"": 0.9827586206896551, ""recall"": 0.8725525097899608, ""f1-score"": 0.9243824250424288, ""support"": 8427}, ""text"": {""precision"": 0.6932305055698372, ""recall"": 0.9495305164319249, ""f1-score"": 0.8013868251609708, ""support"": 2556}, ""accuracy"": 0.8904670854957661, ""macro avg"": {""precision"": 0.8379945631297462, ""recall"": 0.9110415131109428, ""f1-score"": 0.8628846251016998, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9153786823990011, ""recall"": 0.8904670854957661, ""f1-score"": 0.8957584831962112, ""support"": 10983}}",0.8628846251016998,0.9110415131109431,0.6529703760170378,0.6528858430014225
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",16.819260273012333,12.2639794921875,305,50000,5,10901,"{""artifact"": {""precision"": 0.9877717391304348, ""recall"": 0.8714936466075281, ""f1-score"": 0.9259966883199593, ""support"": 8342}, ""text"": {""precision"": 0.6972606608302739, ""recall"": 0.9648300117233294, ""f1-score"": 0.8095081967213114, ""support"": 2559}, ""accuracy"": 0.8934042748371709, ""macro avg"": {""precision"": 0.8425161999803543, ""recall"": 0.9181618291654288, ""f1-score"": 0.8677524425206353, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9195745233364607, ""recall"": 0.8934042748371709, ""f1-score"": 0.8986511191060396, ""support"": 10901}}",0.8677524425206353,0.9181618291654288,0.6540758310002275,0.658815642198897,10983,"{""artifact"": {""precision"": 0.9844127922601451, ""recall"": 0.8693485226059096, ""f1-score"": 0.9233095973281241, ""support"": 8427}, ""text"": {""precision"": 0.689070883931093, ""recall"": 0.9546165884194053, ""f1-score"": 0.8003936362145319, ""support"": 2556}, ""accuracy"": 0.8891923882363653, ""macro avg"": {""precision"": 0.8367418380956191, ""recall"": 0.9119825555126575, ""f1-score"": 0.8618516167713279, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9156798488303848, ""recall"": 0.8891923882363653, ""f1-score"": 0.894704189278744, ""support"": 10983}}",0.8618516167713279,0.9119825555126574,0.6537134109821636,0.6554091906000394
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",17.273965312022483,12.162990234375,107,50000,6,10901,"{""artifact"": {""precision"": 0.9881001231021748, ""recall"": 0.865979381443299, ""f1-score"": 0.92301795183032, ""support"": 8342}, ""text"": {""precision"": 0.6885793871866295, ""recall"": 0.9660023446658851, ""f1-score"": 0.8040331761261994, ""support"": 2559}, ""accuracy"": 0.8894596825979268, ""macro avg"": {""precision"": 0.8383397551444021, ""recall"": 0.9159908630545921, ""f1-score"": 0.8635255639782597, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9177878982413472, ""recall"": 0.8894596825979268, ""f1-score"": 0.8950863821553503, ""support"": 10901}}",0.8635255639782597,0.9159908630545921,0.6512921079993248,0.6543580294004642,10983,"{""artifact"": {""precision"": 0.9845820935893969, ""recall"": 0.8638898777738222, ""f1-score"": 0.9202958093672965, ""support"": 8427}, ""text"": {""precision"": 0.6804123711340206, ""recall"": 0.9553990610328639, ""f1-score"": 0.7947925142392189, ""support"": 2556}, ""accuracy"": 0.8851861968496768, ""macro avg"": {""precision"": 0.8324972323617088, ""recall"": 0.909644469403343, ""f1-score"": 0.8575441618032578, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9137947121275064, ""recall"": 0.8851861968496768, ""f1-score"": 0.8910882684087819, ""support"": 10983}}",0.8575441618032578,0.9096444694033431,0.6490759990119841,0.649139033802203
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",16.620760215009796,12.2385,455,50000,7,10901,"{""artifact"": {""precision"": 0.9871326019233374, ""recall"": 0.873651402541357, ""f1-score"": 0.9269316375198727, ""support"": 8342}, ""text"": {""precision"": 0.7003979533826038, ""recall"": 0.9628761234857366, ""f1-score"": 0.8109264439690637, ""support"": 2559}, ""accuracy"": 0.8945968259792679, ""macro avg"": {""precision"": 0.8437652776529706, ""recall"": 0.9182637630135468, ""f1-score"": 0.8689290407444682, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9198218996376996, ""recall"": 0.8945968259792679, ""f1-score"": 0.8996995220904147, ""support"": 10901}}",0.8689290407444682,0.9182637630135468,0.6575566420215182,0.6564608909015078,10983,"{""artifact"": {""precision"": 0.9836614436855498, ""recall"": 0.8716031802539457, ""f1-score"": 0.9242481439536933, ""support"": 8427}, ""text"": {""precision"": 0.6922639362912401, ""recall"": 0.9522691705790297, ""f1-score"": 0.8017127799736496, ""support"": 2556}, ""accuracy"": 0.8903760356915232, ""macro avg"": {""precision"": 0.837962689988395, ""recall"": 0.9119361754164876, ""f1-score"": 0.8629804619636714, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9158464542564453, ""recall"": 0.8903760356915232, ""f1-score"": 0.895731309725068, ""support"": 10983}}",0.8629804619636714,0.9119361754164877,0.6524916579946876,0.6576288244017633
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",17.997928112978116,12.341845703125,347,50000,8,10901,"{""artifact"": {""precision"": 0.9862901014532492, ""recall"": 0.8623831215535843, ""f1-score"": 0.9201841903300076, ""support"": 8342}, ""text"": {""precision"": 0.6817299695037428, ""recall"": 0.9609222352481438, ""f1-score"": 0.7975997405124879, ""support"": 2559}, ""accuracy"": 0.8855150903586827, ""macro avg"": {""precision"": 0.8340100354784961, ""recall"": 0.9116526784008641, ""f1-score"": 0.8588919654212478, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9147948828807525, ""recall"": 0.8855150903586827, ""f1-score"": 0.8914076003765141, ""support"": 10901}}",0.8588919654212478,0.911652678400864,0.6518898489885032,0.6517158417991595,10983,"{""artifact"": {""precision"": 0.9830531453362256, ""recall"": 0.8604485582057672, ""f1-score"": 0.917673859393786, ""support"": 8427}, ""text"": {""precision"": 0.6739672858331023, ""recall"": 0.951095461658842, ""f1-score"": 0.7889015090053546, ""support"": 2556}, ""accuracy"": 0.88154420467996, ""macro avg"": {""precision"": 0.828510215584664, ""recall"": 0.9057720099323046, ""f1-score"": 0.8532876841995702, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9111216642390769, ""recall"": 0.88154420467996, ""f1-score"": 0.8877055331083602, ""support"": 10983}}",0.8532876841995702,0.9057720099323046,0.6501800710102543,0.6478255973983323
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",16.361035661015194,12.0810361328125,285,50000,9,10901,"{""artifact"": {""precision"": 0.9868901202865252, ""recall"": 0.8753296571565572, ""f1-score"": 0.9277682485229656, ""support"": 8342}, ""text"": {""precision"": 0.703026841804683, ""recall"": 0.9620945681906995, ""f1-score"": 0.8124071935324203, ""support"": 2559}, ""accuracy"": 0.8956976424181268, ""macro avg"": {""precision"": 0.8449584810456041, ""recall"": 0.9187121126736284, ""f1-score"": 0.8700877210276929, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9202534695540207, ""recall"": 0.8956976424181268, ""f1-score"": 0.9006873440444035, ""support"": 10901}}",0.8700877210276929,0.9187121126736284,0.6559235979802907,0.6547798548010177,10983,"{""artifact"": {""precision"": 0.98342689120556, ""recall"": 0.8731458407499704, ""f1-score"": 0.9250110000628575, ""support"": 8427}, ""text"": {""precision"": 0.6946586689517281, ""recall"": 0.9514866979655712, ""f1-score"": 0.8030378074954597, ""support"": 2556}, ""accuracy"": 0.8913775835381954, ""macro avg"": {""precision"": 0.8390427800786441, ""recall"": 0.9123162693577708, ""f1-score"": 0.8640244037791587, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9162237976900547, ""recall"": 0.8913775835381954, ""f1-score"": 0.8966249962203491, ""support"": 10983}}",0.8640244037791587,0.9123162693577708,0.6604058890079614,0.6593766158010113
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",36.81942656097817,20.422068359375,183,100000,0,10901,"{""artifact"": {""precision"": 0.987748434522189, ""recall"": 0.8698153919923279, ""f1-score"": 0.9250382457929627, ""support"": 8342}, ""text"": {""precision"": 0.6945147679324895, ""recall"": 0.9648300117233294, ""f1-score"": 0.8076545632973503, ""support"": 2559}, ""accuracy"": 0.8921199889918356, ""macro avg"": {""precision"": 0.8411316012273392, ""recall"": 0.9173227018578287, ""f1-score"": 0.8663464045451565, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9189120935623651, ""recall"": 0.8921199889918356, ""f1-score"": 0.8974825313166511, ""support"": 10901}}",0.8663464045451565,0.9173227018578287,0.6658114999881946,0.6647711466008331,10983,"{""artifact"": {""precision"": 0.98371467025572, ""recall"": 0.8673311973418772, ""f1-score"": 0.9218641609383867, ""support"": 8427}, ""text"": {""precision"": 0.6853363354911343, ""recall"": 0.952660406885759, ""f1-score"": 0.7971844819119333, ""support"": 2556}, ""accuracy"": 0.887189292543021, ""macro avg"": {""precision"": 0.8345255028734271, ""recall"": 0.9099958021138181, ""f1-score"": 0.85952432142516, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9142750796467534, ""recall"": 0.887189292543021, ""f1-score"": 0.8928482946366827, ""support"": 10983}}",0.85952432142516,0.9099958021138183,0.6645634089945816,0.6603863773983903
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",36.820824374008225,20.774064453125,548,100000,1,10901,"{""artifact"": {""precision"": 0.9864296376713259, ""recall"": 0.871373771277871, ""f1-score"": 0.9253389345044873, ""support"": 8342}, ""text"": {""precision"": 0.6962061155152888, ""recall"": 0.9609222352481438, ""f1-score"": 0.8074207847644065, ""support"": 2559}, ""accuracy"": 0.8923951931015504, ""macro avg"": {""precision"": 0.8413178765933074, ""recall"": 0.9161480032630074, ""f1-score"": 0.866379859634447, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9182999254249907, ""recall"": 0.8923951931015504, ""f1-score"": 0.8976577543205715, ""support"": 10901}}",0.866379859634447,0.9161480032630075,0.6615904910140671,0.6587356270989403,10983,"{""artifact"": {""precision"": 0.9832259796027912, ""recall"": 0.8694671887979115, ""f1-score"": 0.9228540840103282, ""support"": 8427}, ""text"": {""precision"": 0.6884735202492211, ""recall"": 0.951095461658842, ""f1-score"": 0.7987514374897322, ""support"": 2556}, ""accuracy"": 0.8884639898024219, ""macro avg"": {""precision"": 0.8358497499260062, ""recall"": 0.9102813252283768, ""f1-score"": 0.8608027607500301, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9146302146835775, ""recall"": 0.8884639898024219, ""f1-score"": 0.8939725066173897, ""support"": 10983}}",0.8608027607500301,0.9102813252283767,0.6607481100072619,0.6589210981008364
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",39.96535526702064,20.7918505859375,508,100000,2,10901,"{""artifact"": {""precision"": 0.988427501701838, ""recall"": 0.8702948933109566, ""f1-score"": 0.9256071906674316, ""support"": 8342}, ""text"": {""precision"": 0.6957255343082115, ""recall"": 0.9667838999609223, ""f1-score"": 0.8091578086672118, ""support"": 2559}, ""accuracy"": 0.8929456013209798, ""macro avg"": {""precision"": 0.8420765180050247, ""recall"": 0.9185393966359394, ""f1-score"": 0.8673824996673216, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9197159766527332, ""recall"": 0.8929456013209798, ""f1-score"": 0.8982708023967626, ""support"": 10901}}",0.8673824996673216,0.9185393966359394,0.6619370100088418,0.6604580599989276,10983,"{""artifact"": {""precision"": 0.9846547314578005, ""recall"": 0.8680431944938887, ""f1-score"": 0.9226791120080726, ""support"": 8427}, ""text"": {""precision"": 0.687113111986494, ""recall"": 0.9553990610328639, ""f1-score"": 0.7993453355155482, ""support"": 2556}, ""accuracy"": 0.888372939998179, ""macro avg"": {""precision"": 0.8358839217221472, ""recall"": 0.9117211277633763, ""f1-score"": 0.8610122237618104, ""support"": 10983}, ""weighted avg"": {""precision"": 0.915409863992749, ""recall"": 0.888372939998179, ""f1-score"": 0.893976468585065, ""support"": 10983}}",0.8610122237618104,0.9117211277633763,0.6658732359937858,0.6631536436994793
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",37.76932340400526,20.755904296875,409,100000,3,10901,"{""artifact"": {""precision"": 0.9886055344546935, ""recall"": 0.873651402541357, ""f1-score"": 0.9275805014636629, ""support"": 8342}, ""text"": {""precision"": 0.7013318220459054, ""recall"": 0.9671746776084408, ""f1-score"": 0.8130749014454665, ""support"": 2559}, ""accuracy"": 0.8956059077148886, ""macro avg"": {""precision"": 0.8449686782502994, ""recall"": 0.9204130400748989, ""f1-score"": 0.8703277014545647, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9211682874081758, ""recall"": 0.8956059077148886, ""f1-score"": 0.9007004142747295, ""support"": 10901}}",0.8703277014545647,0.920413040074899,0.6580847020086367,0.6620140404003905,10983,"{""artifact"": {""precision"": 0.9848464529971839, ""recall"": 0.8714845140619437, ""f1-score"": 0.9247041047595064, ""support"": 8427}, ""text"": {""precision"": 0.6928530913216109, ""recall"": 0.9557902973395931, ""f1-score"": 0.80335415981585, ""support"": 2556}, ""accuracy"": 0.8911044341254666, ""macro avg"": {""precision"": 0.8388497721593974, ""recall"": 0.9136374057007683, ""f1-score"": 0.8640291322876782, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9168927943936362, ""recall"": 0.8911044341254666, ""f1-score"": 0.896463145160491, ""support"": 10983}}",0.8640291322876782,0.9136374057007683,0.656537839997327,0.6574019527004566
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",38.387525494006695,20.457642578125,504,100000,4,10901,"{""artifact"": {""precision"": 0.9872299959244668, ""recall"": 0.8711340206185567, ""f1-score"": 0.9255556263134433, ""support"": 8342}, ""text"": {""precision"": 0.6963276836158192, ""recall"": 0.9632669011332552, ""f1-score"": 0.8083292343007051, ""support"": 2559}, ""accuracy"": 0.8927621319145033, ""macro avg"": {""precision"": 0.841778839770143, ""recall"": 0.9172004608759059, ""f1-score"": 0.8669424303070743, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9189409382969254, ""recall"": 0.8927621319145033, ""f1-score"": 0.8980368356373037, ""support"": 10901}}",0.8669424303070743,0.9172004608759059,0.6591635669756215,0.6559970105998219,10983,"{""artifact"": {""precision"": 0.983879634605051, ""recall"": 0.8691111902219057, ""f1-score"": 0.922941213534119, ""support"": 8427}, ""text"": {""precision"": 0.6883300367335405, ""recall"": 0.9530516431924883, ""f1-score"": 0.7993437243642331, ""support"": 2556}, ""accuracy"": 0.8886460894109077, ""macro avg"": {""precision"": 0.8361048356692957, ""recall"": 0.911081416707197, ""f1-score"": 0.861142468949176, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9150983569796682, ""recall"": 0.8886460894109077, ""f1-score"": 0.8941771980266776, ""support"": 10983}}",0.861142468949176,0.911081416707197,0.66016645898344,0.6569269363972126
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",39.10777078100364,20.7001455078125,981,100000,5,10901,"{""artifact"": {""precision"": 0.987645940809123, ""recall"": 0.872093023255814, ""f1-score"": 0.9262796027501911, ""support"": 8342}, ""text"": {""precision"": 0.6981612446958981, ""recall"": 0.9644392340758109, ""f1-score"": 0.8099770265835248, ""support"": 2559}, ""accuracy"": 0.8937712136501238, ""macro avg"": {""precision"": 0.8429035927525106, ""recall"": 0.9182661286658125, ""f1-score"": 0.8681283146668579, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9196896673155222, ""recall"": 0.8937712136501238, ""f1-score"": 0.8989776770176436, ""support"": 10901}}",0.8681283146668579,0.9182661286658124,0.6626178680162411,0.6615925404999871,10983,"{""artifact"": {""precision"": 0.9848322147651006, ""recall"": 0.8706538507179304, ""f1-score"": 0.9242300182654154, ""support"": 8427}, ""text"": {""precision"": 0.6914803283328615, ""recall"": 0.9557902973395931, ""f1-score"": 0.8024306125800624, ""support"": 2556}, ""accuracy"": 0.8904670854957661, ""macro avg"": {""precision"": 0.8381562715489811, ""recall"": 0.9132220740287618, ""f1-score"": 0.863330315422739, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9165623957975322, ""recall"": 0.8904670854957661, ""f1-score"": 0.8958844586795317, ""support"": 10983}}",0.863330315422739,0.9132220740287617,0.6616756409930531,0.6618487583007664
